noted_date,temp,out/in
2025-01-01T00:43:00,21.460629007416433,in
2025-01-01T00:44:00,21.1030467426009,in
2025-01-01T00:45:00,21.155978362328305,in
2025-01-01T00:46:00,21.276658769377445,in
2025-01-01T00:47:00,21.476114406003248,in
2025-01-01T00:48:00,21.566925052473522,in
2025-01-01T00:49:00,21.597352730559905,in
2025-01-01T00:50:00,21.478058628983582,in
2025-01-01T00:51:00,21.394483419595154,in
2025-01-01T00:52:00,21.534450462401626,in
2025-01-01T00:53:00,21.251932371117064,in
2025-01-01T00:54:00,21.15527072728972,in
2025-01-01T00:55:00,21.505837608590987,in
2025-01-01T00:56:00,21.297873525793676,in
2025-01-01T00:57:00,21.44732309044503,in
2025-01-01T00:58:00,21.483467300224408,in
2025-01-01T00:59:00,21.511155504960794,in
2025-01-01T01:00:00,21.623030640573717,in
2025-01-01T01:01:00,21.615607381832703,in
2025-01-01T01:02:00,21.52849000196627,in
2025-01-01T01:03:00,21.441391121871604,in
2025-01-01T01:04:00,21.532320522102115,in
2025-01-01T01:05:00,21.435196652846415,in
2025-01-01T01:06:00,21.503644933987264,in
2025-01-01T01:07:00,21.93432523169223,in
2025-01-01T01:08:00,21.5774263464448,in
2025-01-01T01:09:00,21.62614188251263,in
2025-01-01T01:10:00,21.46129867476924,in
2025-01-01T01:11:00,21.728655668151585,in
2025-01-01T01:12:00,21.698217481763994,in
2025-01-01T01:13:00,21.707819380917908,in
2025-01-01T01:14:00,21.633497818178625,in
2025-01-01T01:15:00,21.764947870332758,in
2025-01-01T01:16:00,21.80913478874212,in
2025-01-01T01:17:00,21.669416765884925,in
2025-01-01T01:18:00,21.618337095165657,in
2025-01-01T01:19:00,21.77829855756953,in
2025-01-01T01:20:00,21.517084848682178,in
2025-01-01T01:21:00,21.55360695020965,in
2025-01-01T01:22:00,21.661909736845907,in
2025-01-01T01:23:00,21.417311308526628,in
2025-01-01T01:24:00,21.81127036095405,in
2025-01-01T01:25:00,21.551316144500294,in
2025-01-01T01:26:00,21.633657524515513,in
2025-01-01T01:27:00,21.681022816665678,in
2025-01-01T01:28:00,21.727546821315453,in
2025-01-01T01:29:00,21.6787501479891,in
2025-01-01T01:30:00,21.728841958475346,in
2025-01-01T01:31:00,21.738657916869776,in
2025-01-01T01:32:00,21.689206669545634,in
2025-01-01T01:33:00,21.64894603643851,in
2025-01-01T01:34:00,21.935814661117526,in
2025-01-01T01:35:00,21.466605394956066,in
2025-01-01T01:36:00,21.76008579961327,in
2025-01-01T01:37:00,21.729288955993216,in
2025-01-01T01:38:00,21.871127217968525,in
2025-01-01T01:39:00,21.598852843195345,in
2025-01-01T01:40:00,21.75072071331814,in
2025-01-01T01:41:00,21.81902962487713,in
2025-01-01T01:42:00,22.003592850099878,in
2025-01-01T01:43:00,21.901610764628515,in
2025-01-01T01:44:00,21.682963820881422,in
2025-01-01T01:45:00,21.796072233731614,in
2025-01-01T01:46:00,22.01081062382939,in
2025-01-01T01:47:00,21.706498194984785,in
2025-01-01T01:48:00,21.883531447258257,in
2025-01-01T01:49:00,21.90267567507837,in
2025-01-01T01:50:00,21.854893766281215,in
2025-01-01T01:51:00,22.3258431359017,in
2025-01-01T01:52:00,21.868291287677867,in
2025-01-01T01:53:00,22.006387747485523,in
2025-01-01T01:54:00,21.83270093535136,in
2025-01-01T01:55:00,22.03553242873079,in
2025-01-01T01:56:00,22.09571332665322,in
2025-01-01T01:57:00,21.885626203345396,in
2025-01-01T01:58:00,21.974341656720473,in
2025-01-01T01:59:00,21.856981415946876,in
2025-01-01T02:00:00,21.828339428192518,in
2025-01-01T02:01:00,22.164245933444526,in
2025-01-01T02:02:00,21.9343529291142,in
2025-01-01T02:03:00,21.66413734186648,in
2025-01-01T02:04:00,22.29970823634861,in
2025-01-01T02:05:00,21.92331547160973,in
2025-01-01T02:06:00,22.01539794005354,in
2025-01-01T02:07:00,22.307213002243792,in
2025-01-01T02:08:00,22.048537679276855,in
2025-01-01T02:09:00,22.054019141187858,in
2025-01-01T02:10:00,21.90301281804809,in
2025-01-01T02:11:00,21.85073120209855,in
2025-01-01T02:12:00,22.07971397279647,in
2025-01-01T02:13:00,22.16780704123799,in
2025-01-01T02:14:00,22.16792589030133,in
2025-01-01T02:15:00,22.058617096389902,in
2025-01-01T02:16:00,22.14255161739029,in
2025-01-01T02:17:00,21.872635481091603,in
2025-01-01T02:18:00,22.225943244560014,in
2025-01-01T02:19:00,22.189827291739917,in
2025-01-01T02:20:00,22.470360619622745,in
2025-01-01T02:21:00,22.18412518429116,in
2025-01-01T02:22:00,22.050291102218537,in
2025-01-01T02:23:00,22.19276765311083,in
2025-01-01T02:24:00,22.159886956532933,in
2025-01-01T02:25:00,22.282939930019488,in
2025-01-01T02:26:00,22.230440236794593,in
2025-01-01T02:27:00,22.04608278975778,in
2025-01-01T02:28:00,21.99837719358119,in
2025-01-01T02:29:00,22.29183416866661,in
2025-01-01T02:30:00,22.468519565600488,in
2025-01-01T02:31:00,22.281604043155205,in
2025-01-01T02:32:00,22.40034080500816,in
2025-01-01T02:33:00,22.4389066171129,in
2025-01-01T02:34:00,22.33563759912842,in
2025-01-01T02:35:00,22.18207304920062,in
2025-01-01T02:36:00,22.342165142837295,in
2025-01-01T02:37:00,22.502546064347722,in
2025-01-01T02:38:00,22.409578794161344,in
2025-01-01T02:39:00,22.45093580912235,in
2025-01-01T02:40:00,22.277914419080087,in
2025-01-01T02:41:00,22.32553402698586,in
2025-01-01T02:42:00,22.34666195434924,in
2025-01-01T02:43:00,22.36534737163695,in
2025-01-01T02:44:00,22.55681173815494,in
2025-01-01T02:45:00,22.038104584781532,in
2025-01-01T02:46:00,22.403316614521668,in
2025-01-01T02:47:00,22.395359045926124,in
2025-01-01T02:48:00,22.2100982104189,in
2025-01-01T02:49:00,22.525120426801013,in
2025-01-01T02:50:00,22.324204199084466,in
2025-01-01T02:51:00,22.387839972640027,in
2025-01-01T02:52:00,22.727219394850838,in
2025-01-01T02:53:00,22.609896829275687,in
2025-01-01T02:54:00,22.553063768583577,in
2025-01-01T02:55:00,22.532488324849005,in
2025-01-01T02:56:00,22.459141787832532,in
2025-01-01T02:57:00,22.792213175863502,in
2025-01-01T02:58:00,22.62108515282492,in
2025-01-01T02:59:00,22.396771409316266,in
2025-01-01T03:00:00,22.30762274847239,in
2025-01-01T03:01:00,22.61108812921434,in
2025-01-01T03:02:00,22.526096382674748,in
2025-01-01T03:03:00,22.328540174688225,in
2025-01-01T03:04:00,22.615562636490736,in
2025-01-01T03:05:00,22.519303954015257,in
2025-01-01T03:06:00,22.647630428236965,in
2025-01-01T03:07:00,22.642653568455316,in
2025-01-01T03:08:00,22.493503806213898,in
2025-01-01T03:09:00,22.688009864614774,in
2025-01-01T03:10:00,22.526725836613313,in
2025-01-01T03:11:00,22.544796317078877,in
2025-01-01T03:12:00,22.538193277756687,in
2025-01-01T03:13:00,22.795973777138443,in
2025-01-01T03:14:00,22.59252345460203,in
2025-01-01T03:15:00,22.84874540769096,in
2025-01-01T03:16:00,22.918659039442343,in
2025-01-01T03:17:00,22.548573419997407,in
2025-01-01T03:18:00,22.229464421263003,in
2025-01-01T03:19:00,22.832509867497347,in
2025-01-01T03:20:00,22.632744502047316,in
2025-01-01T03:21:00,22.562306152185187,in
2025-01-01T03:22:00,22.61210704659599,in
2025-01-01T03:23:00,22.646360002790527,in
2025-01-01T03:24:00,22.911314862694663,in
2025-01-01T03:25:00,22.74886276246503,in
2025-01-01T03:26:00,22.925542247964817,in
2025-01-01T03:27:00,22.815247892911447,in
2025-01-01T03:28:00,22.702828578239252,in
2025-01-01T03:29:00,22.698743654223478,in
2025-01-01T03:30:00,22.84960817734262,in
2025-01-01T03:31:00,22.896485767673546,in
2025-01-01T03:32:00,22.930981159833678,in
2025-01-01T03:33:00,22.750256936062172,in
2025-01-01T03:34:00,22.823779016311164,in
2025-01-01T03:35:00,22.893099441105775,in
2025-01-01T03:36:00,22.755878532261068,in
2025-01-01T03:37:00,22.65119670015654,in
2025-01-01T03:38:00,22.708445825307162,in
2025-01-01T03:39:00,22.801164158692657,in
2025-01-01T03:40:00,22.944567594364447,in
2025-01-01T03:41:00,23.041984104138734,in
2025-01-01T03:42:00,22.6576151123064,in
2025-01-01T03:43:00,22.779288762719336,in
2025-01-01T03:44:00,22.823062919018668,in
2025-01-01T03:45:00,23.003784935284,in
2025-01-01T03:46:00,22.81317904591134,in
2025-01-01T03:47:00,22.83573703183275,in
2025-01-01T03:48:00,22.69618211290656,in
2025-01-01T03:49:00,22.988258927629904,in
2025-01-01T03:50:00,22.899287365280586,in
2025-01-01T03:51:00,22.833122285403284,in
2025-01-01T03:52:00,22.900016141899467,in
2025-01-01T03:53:00,23.115688659659373,in
2025-01-01T03:54:00,22.80358448427124,in
2025-01-01T03:55:00,22.835728593173233,in
2025-01-01T03:56:00,23.157457107612515,in
2025-01-01T03:57:00,22.988608707196736,in
2025-01-01T03:58:00,23.08531023471372,in
2025-01-01T03:59:00,23.05269579385127,in
2025-01-01T04:00:00,22.994699817155908,in
2025-01-01T04:01:00,22.95530308621877,in
2025-01-01T04:02:00,23.13981042929398,in
2025-01-01T04:03:00,23.196936657325775,in
2025-01-01T04:04:00,23.192704401872522,in
2025-01-01T04:05:00,22.85972577127389,in
2025-01-01T04:06:00,23.24073378210855,in
2025-01-01T04:07:00,22.998737559174092,in
2025-01-01T04:08:00,22.946584097834688,in
2025-01-01T04:09:00,23.04182987731595,in
2025-01-01T04:10:00,23.19926848198096,in
2025-01-01T04:11:00,23.163018570340196,in
2025-01-01T04:12:00,23.050970108251914,in
2025-01-01T04:13:00,23.22223633907152,in
2025-01-01T04:14:00,23.12485305773803,in
2025-01-01T04:15:00,23.025194746208296,in
2025-01-01T04:16:00,23.012180514497718,in
2025-01-01T04:17:00,23.18714508205338,in
2025-01-01T04:18:00,23.120434813477324,in
2025-01-01T04:19:00,22.933667752180558,in
2025-01-01T04:20:00,23.274227096662518,in
2025-01-01T04:21:00,23.082249125780805,in
2025-01-01T04:22:00,23.4002238586202,in
2025-01-01T04:23:00,22.958050833501662,in
2025-01-01T04:24:00,23.148464215126445,in
2025-01-01T04:25:00,23.07762264406128,in
2025-01-01T04:26:00,23.043332195446084,in
2025-01-01T04:27:00,23.123630593627563,in
2025-01-01T04:28:00,23.469215187659643,in
2025-01-01T04:29:00,23.232093501597717,in
2025-01-01T04:30:00,23.098766652197828,in
2025-01-01T04:31:00,22.95014029851829,in
2025-01-01T04:32:00,22.973118568699164,in
2025-01-01T04:33:00,23.157718427001857,in
2025-01-01T04:34:00,23.14997607565444,in
2025-01-01T04:35:00,23.218239338432944,in
2025-01-01T04:36:00,22.917813212034297,in
2025-01-01T04:37:00,23.25165841786805,in
2025-01-01T04:38:00,23.426315906827593,in
2025-01-01T04:39:00,23.522304191065796,in
2025-01-01T04:40:00,23.00140829718551,in
2025-01-01T04:41:00,23.172039045400055,in
2025-01-01T04:42:00,23.170761017514188,in
2025-01-01T04:43:00,23.327377719054294,in
2025-01-01T04:44:00,23.129152187799544,in
2025-01-01T04:45:00,23.57103111750914,in
2025-01-01T04:46:00,23.331768467184336,in
2025-01-01T04:47:00,23.313291388606785,in
2025-01-01T04:48:00,23.577168272785133,in
2025-01-01T04:49:00,23.342326471256836,in
2025-01-01T04:50:00,23.41122592620612,in
2025-01-01T04:51:00,23.244981750072075,in
2025-01-01T04:52:00,23.15842141036684,in
2025-01-01T04:53:00,23.278811735927082,in
2025-01-01T04:54:00,23.70475552722923,in
2025-01-01T04:55:00,23.477979253807582,in
2025-01-01T04:56:00,23.43049696648465,in
2025-01-01T04:57:00,23.249124911155583,in
2025-01-01T04:58:00,23.538506148747278,in
2025-01-01T04:59:00,23.20437545776487,in
2025-01-01T05:00:00,23.179155094920738,in
2025-01-01T05:01:00,23.33653768281432,in
2025-01-01T05:02:00,23.71967453510258,in
2025-01-01T05:03:00,23.7172880217082,in
2025-01-01T05:04:00,23.370994061439724,in
2025-01-01T05:05:00,23.343598071389813,in
2025-01-01T05:06:00,23.20469443594061,in
2025-01-01T05:07:00,23.468446548592812,in
2025-01-01T05:08:00,23.48700931603656,in
2025-01-01T05:09:00,23.587078457000906,in
2025-01-01T05:10:00,23.61116080061902,in
2025-01-01T05:11:00,23.45082296732397,in
2025-01-01T05:12:00,23.569693832168724,in
2025-01-01T05:13:00,23.387018919946417,in
2025-01-01T05:14:00,23.57846782158211,in
2025-01-01T05:15:00,23.42759480323027,in
2025-01-01T05:16:00,23.578337937840583,in
2025-01-01T05:17:00,23.571905167560907,in
2025-01-01T05:18:00,23.53113247505432,in
2025-01-01T05:19:00,23.64564589728896,in
2025-01-01T05:20:00,23.296529025533854,in
2025-01-01T05:21:00,23.377946231413777,in
2025-01-01T05:22:00,23.502740215742485,in
2025-01-01T05:23:00,23.33229578001337,in
2025-01-01T05:24:00,23.493262245730733,in
2025-01-01T05:25:00,23.50357442192413,in
2025-01-01T05:26:00,23.761668881704832,in
2025-01-01T05:27:00,23.59201391710521,in
2025-01-01T05:28:00,23.730435943623025,in
2025-01-01T05:29:00,23.626630355309146,in
2025-01-01T05:30:00,23.50635658989766,in
2025-01-01T05:31:00,23.612061526231223,in
2025-01-01T05:32:00,23.706684970184412,in
2025-01-01T05:33:00,23.78151782434851,in
2025-01-01T05:34:00,23.587867211794272,in
2025-01-01T05:35:00,23.365762611957024,in
2025-01-01T05:36:00,23.36036365013661,in
2025-01-01T05:37:00,23.57418607241249,in
2025-01-01T05:38:00,23.277545811540442,in
2025-01-01T05:39:00,23.90254878018388,in
2025-01-01T05:40:00,23.72784407328794,in
2025-01-01T05:41:00,23.547943824459743,in
2025-01-01T05:42:00,23.481805238142712,in
2025-01-01T05:43:00,23.807397362650793,in
2025-01-01T05:44:00,23.491029571762432,in
2025-01-01T05:45:00,23.51020521006493,in
2025-01-01T05:46:00,23.552879753130334,in
2025-01-01T05:47:00,23.689685423881667,in
2025-01-01T05:48:00,23.770460751762958,in
2025-01-01T05:49:00,23.860978860941135,in
2025-01-01T05:50:00,23.843528586467777,in
2025-01-01T05:51:00,23.691571699793155,in
2025-01-01T05:52:00,23.849174488376303,in
2025-01-01T05:53:00,23.600054507894672,in
2025-01-01T05:54:00,23.43215042653889,in
2025-01-01T05:55:00,23.609154080589317,in
2025-01-01T05:56:00,23.59339552426278,in
2025-01-01T05:57:00,23.62401476223303,in
2025-01-01T05:58:00,23.579352111496767,in
2025-01-01T05:59:00,23.658504573771836,in
2025-01-01T06:00:00,23.825053389682914,in
2025-01-01T06:01:00,23.99368619437767,in
2025-01-01T06:02:00,23.481909420740944,in
2025-01-01T06:03:00,23.551831820110483,in
2025-01-01T06:04:00,23.630522475469565,in
2025-01-01T06:05:00,23.868314793030503,in
2025-01-01T06:06:00,23.726892108877973,in
2025-01-01T06:07:00,23.653165092945226,in
2025-01-01T06:08:00,23.873405136873664,in
2025-01-01T06:09:00,23.91343381487738,in
2025-01-01T06:10:00,23.7712076724429,in
2025-01-01T06:11:00,23.65560139897839,in
2025-01-01T06:12:00,23.822554983462044,in
2025-01-01T06:13:00,23.75096765555439,in
2025-01-01T06:14:00,23.753716736636232,in
2025-01-01T06:15:00,23.7168854502751,in
2025-01-01T06:16:00,23.93633557969665,in
2025-01-01T06:17:00,23.838878512594196,in
2025-01-01T06:18:00,23.960525700983165,in
2025-01-01T06:19:00,24.009359212730452,in
2025-01-01T06:20:00,23.881462689403293,in
2025-01-01T06:21:00,23.74031478041739,in
2025-01-01T06:22:00,23.975971476586054,in
2025-01-01T06:23:00,23.89337379249593,in
2025-01-01T06:24:00,24.217596081806345,in
2025-01-01T06:25:00,23.877138391513096,in
2025-01-01T06:26:00,23.93877335462236,in
2025-01-01T06:27:00,23.8811460039922,in
2025-01-01T06:28:00,23.826144918124662,in
2025-01-01T06:29:00,23.80558321090277,in
2025-01-01T06:30:00,23.89189564172136,in
2025-01-01T06:31:00,23.929257370807214,in
2025-01-01T06:32:00,24.027525894080238,in
2025-01-01T06:33:00,23.903946689489413,in
2025-01-01T06:34:00,23.791401759650263,in
2025-01-01T06:35:00,23.81498763907575,in
2025-01-01T06:36:00,23.668720311558925,in
2025-01-01T06:37:00,24.11945249590787,in
2025-01-01T06:38:00,23.79216833646867,in
2025-01-01T06:39:00,24.021498740865656,in
2025-01-01T06:40:00,23.920867870188196,in
2025-01-01T06:41:00,23.927911805138653,in
2025-01-01T06:42:00,23.867665800893505,in
2025-01-01T06:43:00,23.770008207491568,in
2025-01-01T06:44:00,23.745756841124837,in
2025-01-01T06:45:00,24.153130067310954,in
2025-01-01T06:46:00,23.913741472237984,in
2025-01-01T06:47:00,24.0681884143319,in
2025-01-01T06:48:00,24.109849073237093,in
2025-01-01T06:49:00,23.843164559771676,in
2025-01-01T06:50:00,23.97095976638563,in
2025-01-01T06:51:00,23.916791505238074,in
2025-01-01T06:52:00,23.73902744147354,in
2025-01-01T06:53:00,23.88732072522399,in
2025-01-01T06:54:00,24.005765458272272,in
2025-01-01T06:55:00,23.845245320520227,in
2025-01-01T06:56:00,23.87379691257086,in
2025-01-01T06:57:00,23.89890544459945,in
2025-01-01T06:58:00,24.243990306113762,in
2025-01-01T06:59:00,23.65446730709196,in
2025-01-01T07:00:00,24.007098147432224,in
2025-01-01T07:01:00,23.89609101624006,in
2025-01-01T07:02:00,23.840197044480853,in
2025-01-01T07:03:00,23.896780463340068,in
2025-01-01T07:04:00,24.040697889127006,in
2025-01-01T07:05:00,24.051362678729607,in
2025-01-01T07:06:00,23.972642409160567,in
2025-01-01T07:07:00,24.11066971438939,in
2025-01-01T07:08:00,24.139065078835557,in
2025-01-01T07:09:00,24.073141032309618,in
2025-01-01T07:10:00,23.870663146567782,in
2025-01-01T07:11:00,24.028628445307287,in
2025-01-01T07:12:00,24.031175300338397,in
2025-01-01T07:13:00,23.835746229922187,in
2025-01-01T07:14:00,23.72443357513352,in
2025-01-01T07:15:00,23.658154217600277,in
2025-01-01T07:16:00,23.97373269041215,in
2025-01-01T07:17:00,24.009606752681055,in
2025-01-01T07:18:00,23.78924257848005,in
2025-01-01T07:19:00,24.124986245175286,in
2025-01-01T07:20:00,23.992448228418876,in
2025-01-01T07:21:00,24.17353001035346,in
2025-01-01T07:22:00,24.028151583572,in
2025-01-01T07:23:00,23.814042697338593,in
2025-01-01T07:24:00,24.044118863183797,in
2025-01-01T07:25:00,24.077239625166335,in
2025-01-01T07:26:00,23.895888188840782,in
2025-01-01T07:27:00,23.762988824042857,in
2025-01-01T07:28:00,23.995580547129133,in
2025-01-01T07:29:00,23.831605099476338,in
2025-01-01T07:30:00,24.15102287220679,in
2025-01-01T07:31:00,23.922933397295438,in
2025-01-01T07:32:00,24.24378246925664,in
2025-01-01T07:33:00,23.66751311378203,in
2025-01-01T07:34:00,24.007363051974945,in
2025-01-01T07:35:00,24.202521572459837,in
2025-01-01T07:36:00,23.85549814335345,in
2025-01-01T07:37:00,23.96605689615777,in
2025-01-01T07:38:00,23.93033703957975,in
2025-01-01T07:39:00,23.889044708826482,in
2025-01-01T07:40:00,24.029082792350632,in
2025-01-01T07:41:00,23.798817764845655,in
2025-01-01T07:42:00,23.977189350266723,in
2025-01-01T07:43:00,24.071899505851658,in
2025-01-01T07:44:00,23.96286404381165,in
2025-01-01T07:45:00,23.84568721647934,in
2025-01-01T07:46:00,24.15079740663396,in
2025-01-01T07:47:00,24.106321885357225,in
2025-01-01T07:48:00,23.841080993813588,in
2025-01-01T07:49:00,23.80358063821652,in
2025-01-01T07:50:00,23.85530778076464,in
2025-01-01T07:51:00,24.080249047304527,in
2025-01-01T07:52:00,24.040117588882573,in
2025-01-01T07:53:00,24.11757958854028,in
2025-01-01T07:54:00,23.95039211724352,in
2025-01-01T07:55:00,23.860813918534802,in
2025-01-01T07:56:00,24.13752236357496,in
2025-01-01T07:57:00,23.91681137813034,in
2025-01-01T07:58:00,24.027906054506442,in
2025-01-01T07:59:00,23.767492235574164,in
2025-01-01T08:00:00,23.91452843635158,in
2025-01-01T08:01:00,24.151390409582696,in
2025-01-01T08:02:00,23.892482661127865,in
2025-01-01T08:03:00,24.12200422836574,in
2025-01-01T08:04:00,23.650042435884554,in
2025-01-01T08:05:00,23.91561530521334,in
2025-01-01T08:06:00,23.973611453069392,in
2025-01-01T08:07:00,24.260448227174784,in
2025-01-01T08:08:00,23.823422222036022,in
2025-01-01T08:09:00,24.099107066798506,in
2025-01-01T08:10:00,24.15663621035103,in
2025-01-01T08:11:00,23.889473325883262,in
2025-01-01T08:12:00,23.941230477193244,in
2025-01-01T08:13:00,24.018027657186483,in
2025-01-01T08:14:00,23.774046851764854,in
2025-01-01T08:15:00,23.927452364698002,in
2025-01-01T08:16:00,24.18654490666161,in
2025-01-01T08:17:00,24.072898591828633,in
2025-01-01T08:18:00,23.97032197404377,in
2025-01-01T08:19:00,24.010091859270993,in
2025-01-01T08:20:00,24.079525201012956,in
2025-01-01T08:21:00,24.10747137733584,in
2025-01-01T08:22:00,23.90733027462749,in
2025-01-01T08:23:00,24.220145177993775,in
2025-01-01T08:24:00,24.186496020917243,in
2025-01-01T08:25:00,24.089701320997623,in
2025-01-01T08:26:00,23.86069973147629,in
2025-01-01T08:27:00,23.833103327894264,in
2025-01-01T08:28:00,23.936101733793155,in
2025-01-01T08:29:00,23.99312466400609,in
2025-01-01T08:30:00,23.717615942913763,in
2025-01-01T08:31:00,24.055935764805554,in
2025-01-01T08:32:00,24.173655477060414,in
2025-01-01T08:33:00,24.065773894613972,in
2025-01-01T08:34:00,23.8766238063032,in
2025-01-01T08:35:00,23.857562511325447,in
2025-01-01T08:36:00,24.020354532816388,in
2025-01-01T08:37:00,23.950997175819737,in
2025-01-01T08:38:00,24.03902737921285,in
2025-01-01T08:39:00,24.061370324007,in
2025-01-01T08:40:00,24.133399085358615,in
2025-01-01T08:41:00,23.798262880953153,in
2025-01-01T08:42:00,23.999752657305308,in
2025-01-01T08:43:00,23.91037954485682,in
2025-01-01T08:44:00,23.948459110305024,in
2025-01-01T08:45:00,24.091231888706773,in
2025-01-01T08:46:00,24.105818290199345,in
2025-01-01T08:47:00,24.167857492526718,in
2025-01-01T08:48:00,24.020133739022853,in
2025-01-01T08:49:00,23.93795969431199,in
2025-01-01T08:50:00,23.914660243822308,in
2025-01-01T08:51:00,23.690471390657827,in
2025-01-01T08:52:00,24.149700386305263,in
2025-01-01T08:53:00,23.898473754853047,in
2025-01-01T08:54:00,24.02062439979579,in
2025-01-01T08:55:00,24.044533618487886,in
2025-01-01T08:56:00,23.75379412619447,in
2025-01-01T08:57:00,23.79995986054456,in
2025-01-01T08:58:00,24.16834826681454,in
2025-01-01T08:59:00,23.977657205180417,in
2025-01-01T09:00:00,23.844763802933358,in
2025-01-01T09:01:00,23.910622595988496,in
2025-01-01T09:02:00,24.090196442142172,in
2025-01-01T09:03:00,24.06505764486744,in
2025-01-01T09:04:00,23.702611127540692,in
2025-01-01T09:05:00,24.16524228532264,in
2025-01-01T09:06:00,24.06256167438619,in
2025-01-01T09:07:00,23.892271434208393,in
2025-01-01T09:08:00,23.733851145463063,in
2025-01-01T09:09:00,24.068141184923512,in
2025-01-01T09:10:00,23.978898026540648,in
2025-01-01T09:11:00,23.68612184257489,in
2025-01-01T09:12:00,23.86730132128655,in
2025-01-01T09:13:00,24.368324193822627,in
2025-01-01T09:14:00,23.89912257402456,in
2025-01-01T09:15:00,23.782564669839864,in
2025-01-01T09:16:00,23.73976265740264,in
2025-01-01T09:17:00,24.15399288829998,in
2025-01-01T09:18:00,24.01244690562101,in
2025-01-01T09:19:00,24.093467897600327,in
2025-01-01T09:20:00,23.91661303418564,in
2025-01-01T09:21:00,24.064485557144888,in
2025-01-01T09:22:00,23.74609632006461,in
2025-01-01T09:23:00,23.89465906650928,in
2025-01-01T09:24:00,23.91021888024031,in
2025-01-01T09:25:00,24.07138277834688,in
2025-01-01T09:26:00,23.908661591985116,in
2025-01-01T09:27:00,23.763792344483416,in
2025-01-01T09:28:00,23.863978784971632,in
2025-01-01T09:29:00,23.599619027666098,in
2025-01-01T09:30:00,23.499613755032033,in
2025-01-01T09:31:00,23.969103148857148,in
2025-01-01T09:32:00,23.78479812395893,in
2025-01-01T09:33:00,23.798369825450756,in
2025-01-01T09:34:00,23.958762150675238,in
2025-01-01T09:35:00,24.040174515995584,in
2025-01-01T09:36:00,23.907264108509338,in
2025-01-01T09:37:00,24.112735011686848,in
2025-01-01T09:38:00,23.89532591186168,in
2025-01-01T09:39:00,23.861618367187162,in
2025-01-01T09:40:00,23.84867389744899,in
2025-01-01T09:41:00,23.61608595658869,in
2025-01-01T09:42:00,23.94857035954574,in
2025-01-01T09:43:00,23.434576575642886,in
2025-01-01T09:44:00,23.70965016400697,in
2025-01-01T09:45:00,23.797185035650518,in
2025-01-01T09:46:00,23.67140437469205,in
2025-01-01T09:47:00,23.718194498361353,in
2025-01-01T09:48:00,24.05791938331082,in
2025-01-01T09:49:00,23.943637865838724,in
2025-01-01T09:50:00,23.671147514235432,in
2025-01-01T09:51:00,23.699540298280226,in
2025-01-01T09:52:00,23.57434459343508,in
2025-01-01T09:53:00,23.86753054431169,in
2025-01-01T09:54:00,23.720172857762357,in
2025-01-01T09:55:00,23.458483540780836,in
2025-01-01T09:56:00,23.7643569530503,in
2025-01-01T09:57:00,23.81083884668587,in
2025-01-01T09:58:00,23.885182537856057,in
2025-01-01T09:59:00,23.725394409791768,in
2025-01-01T10:00:00,23.676150133150923,in
2025-01-01T10:01:00,24.02561071248222,in
2025-01-01T10:02:00,23.724246244297984,in
2025-01-01T10:03:00,23.826747097742597,in
2025-01-01T10:04:00,23.633403654897787,in
2025-01-01T10:05:00,23.81331018909127,in
2025-01-01T10:06:00,23.48693597984757,in
